start,startPosition,end,endPosition,frequency
77,"[40.96482849, 84.51644135, 159.3578491]",70,"[38.61865616, 99.38539124, 155.8343048]",11
77,"[40.96482849, 84.51644135, 159.3578491]",71,"[42.56768036, 109.0180054, 158.2352905]",12
77,"[40.96482849, 84.51644135, 159.3578491]",72,"[44.20722198, 119.0409088, 160.3303223]",11
77,"[40.96482849, 84.51644135, 159.3578491]",75,"[41.41545105, 63.59588242, 153.7163696]",3
77,"[40.96482849, 84.51644135, 159.3578491]",76,"[38.3068924, 73.96008301, 156.2806091]",2
77,"[40.96482849, 84.51644135, 159.3578491]",78,"[43.03504944, 94.88861084, 162.0728912]",13
77,"[40.96482849, 84.51644135, 159.3578491]",79,"[46.01379776, 104.5724182, 166.0837097]",12
77,"[40.96482849, 84.51644135, 159.3578491]",80,"[47.95235062, 114.578186, 168.8221741]",8
77,"[40.96482849, 84.51644135, 159.3578491]",81,"[58.59506226, 43.15229034, 152.1497955]",9
77,"[40.96482849, 84.51644135, 159.3578491]",82,"[51.80251312, 50.55010223, 156.5683746]",1
77,"[40.96482849, 84.51644135, 159.3578491]",83,"[46.60237122, 60.04891205, 160.5887146]",5
77,"[40.96482849, 84.51644135, 159.3578491]",84,"[45.83430099, 71.89839172, 163.7348938]",4
77,"[40.96482849, 84.51644135, 159.3578491]",85,"[46.25086975, 81.35145569, 166.1690979]",10
77,"[40.96482849, 84.51644135, 159.3578491]",86,"[47.44469452, 90.94404602, 168.2020874]",1
77,"[40.96482849, 84.51644135, 159.3578491]",87,"[49.53035736, 99.92474365, 171.1462555]",6
77,"[40.96482849, 84.51644135, 159.3578491]",88,"[54.26541901, 110.3771667, 173.8651886]",4
77,"[40.96482849, 84.51644135, 159.3578491]",89,"[63.97809601, 42.09529877, 158.5378723]",5
77,"[40.96482849, 84.51644135, 159.3578491]",90,"[57.71652222, 49.43274689, 163.1681366]",3
77,"[40.96482849, 84.51644135, 159.3578491]",91,"[53.56635666, 57.96323395, 167.4579163]",3
77,"[40.96482849, 84.51644135, 159.3578491]",92,"[51.61279297, 68.16239166, 169.7157898]",5
77,"[40.96482849, 84.51644135, 159.3578491]",93,"[53.16075134, 77.81087494, 171.5006256]",1
77,"[40.96482849, 84.51644135, 159.3578491]",95,"[56.42819214, 97.26829529, 177.4585419]",4
77,"[40.96482849, 84.51644135, 159.3578491]",110,"[33.60301971, 113.0844498, 127.6641922]",1
77,"[40.96482849, 84.51644135, 159.3578491]",111,"[37.79614639, 122.8765488, 130.7914734]",1
77,"[40.96482849, 84.51644135, 159.3578491]",116,"[33.36973572, 85.51229858, 126.1075974]",1
77,"[40.96482849, 84.51644135, 159.3578491]",123,"[36.22252274, 74.77946472, 129.6763153]",1
78,"[43.03504944, 94.88861084, 162.0728912]",11,"[60.28677368, 160.8241577, 110.6608505]",1
78,"[43.03504944, 94.88861084, 162.0728912]",13,"[51.21172333, 155.2554626, 116.4246902]",6
78,"[43.03504944, 94.88861084, 162.0728912]",14,"[48.48796844, 151.4735107, 121.1464615]",4
78,"[43.03504944, 94.88861084, 162.0728912]",15,"[44.11364746, 149.526535, 128.9738159]",4
78,"[43.03504944, 94.88861084, 162.0728912]",18,"[53.5224762, 150.5645752, 113.4942017]",7
78,"[43.03504944, 94.88861084, 162.0728912]",19,"[49.99071884, 146.2094421, 119.2557526]",4
78,"[43.03504944, 94.88861084, 162.0728912]",20,"[46.10832214, 142.8703003, 125.5641327]",2
78,"[43.03504944, 94.88861084, 162.0728912]",39,"[59.72214127, 62.80955505, 65.33495331]",2
78,"[43.03504944, 94.88861084, 162.0728912]",40,"[54.50421906, 66.29293823, 72.03175354]",2
78,"[43.03504944, 94.88861084, 162.0728912]",41,"[49.3511467, 70.0541687, 80.31544495]",1
78,"[43.03504944, 94.88861084, 162.0728912]",45,"[120.5362473, 44.73541641, 83.17926025]",3
78,"[43.03504944, 94.88861084, 162.0728912]",55,"[66.18732452, 184.2788849, 136.6307373]",5
78,"[43.03504944, 94.88861084, 162.0728912]",57,"[59.63084793, 175.063736, 149.9863586]",10
78,"[43.03504944, 94.88861084, 162.0728912]",58,"[59.44711685, 171.0057678, 156.4195709]",21
78,"[43.03504944, 94.88861084, 162.0728912]",59,"[61.01449585, 164.7238617, 161.7114258]",31
78,"[43.03504944, 94.88861084, 162.0728912]",60,"[58.11058807, 179.6183167, 132.4685059]",13
78,"[43.03504944, 94.88861084, 162.0728912]",61,"[55.12334442, 175.8678894, 138.8725739]",6
78,"[43.03504944, 94.88861084, 162.0728912]",62,"[52.44224548, 170.8167877, 146.372757]",14
78,"[43.03504944, 94.88861084, 162.0728912]",63,"[51.2840004, 165.7919006, 152.2144318]",25
78,"[43.03504944, 94.88861084, 162.0728912]",64,"[53.52826309, 158.8329773, 158.2172852]",9
78,"[43.03504944, 94.88861084, 162.0728912]",68,"[34.91020966, 78.02272034, 149.7407227]",1
78,"[43.03504944, 94.88861084, 162.0728912]",69,"[37.74136353, 88.42960358, 152.3104248]",3
78,"[43.03504944, 94.88861084, 162.0728912]",70,"[38.61865616, 99.38539124, 155.8343048]",41
78,"[43.03504944, 94.88861084, 162.0728912]",71,"[42.56768036, 109.0180054, 158.2352905]",22
78,"[43.03504944, 94.88861084, 162.0728912]",72,"[44.20722198, 119.0409088, 160.3303223]",26
78,"[43.03504944, 94.88861084, 162.0728912]",74,"[47.07555389, 53.91043854, 149.5325928]",1
78,"[43.03504944, 94.88861084, 162.0728912]",75,"[41.41545105, 63.59588242, 153.7163696]",3
78,"[43.03504944, 94.88861084, 162.0728912]",76,"[38.3068924, 73.96008301, 156.2806091]",2
78,"[43.03504944, 94.88861084, 162.0728912]",77,"[40.96482849, 84.51644135, 159.3578491]",15
78,"[43.03504944, 94.88861084, 162.0728912]",79,"[46.01379776, 104.5724182, 166.0837097]",32
78,"[43.03504944, 94.88861084, 162.0728912]",80,"[47.95235062, 114.578186, 168.8221741]",17
78,"[43.03504944, 94.88861084, 162.0728912]",81,"[58.59506226, 43.15229034, 152.1497955]",19
78,"[43.03504944, 94.88861084, 162.0728912]",82,"[51.80251312, 50.55010223, 156.5683746]",2
78,"[43.03504944, 94.88861084, 162.0728912]",83,"[46.60237122, 60.04891205, 160.5887146]",9
78,"[43.03504944, 94.88861084, 162.0728912]",84,"[45.83430099, 71.89839172, 163.7348938]",5
78,"[43.03504944, 94.88861084, 162.0728912]",85,"[46.25086975, 81.35145569, 166.1690979]",21
78,"[43.03504944, 94.88861084, 162.0728912]",86,"[47.44469452, 90.94404602, 168.2020874]",4
78,"[43.03504944, 94.88861084, 162.0728912]",87,"[49.53035736, 99.92474365, 171.1462555]",14
78,"[43.03504944, 94.88861084, 162.0728912]",88,"[54.26541901, 110.3771667, 173.8651886]",5
78,"[43.03504944, 94.88861084, 162.0728912]",89,"[63.97809601, 42.09529877, 158.5378723]",8
78,"[43.03504944, 94.88861084, 162.0728912]",90,"[57.71652222, 49.43274689, 163.1681366]",2
78,"[43.03504944, 94.88861084, 162.0728912]",91,"[53.56635666, 57.96323395, 167.4579163]",6
78,"[43.03504944, 94.88861084, 162.0728912]",92,"[51.61279297, 68.16239166, 169.7157898]",8
78,"[43.03504944, 94.88861084, 162.0728912]",93,"[53.16075134, 77.81087494, 171.5006256]",4
78,"[43.03504944, 94.88861084, 162.0728912]",94,"[54.0082016, 87.26881409, 174.2900696]",3
78,"[43.03504944, 94.88861084, 162.0728912]",95,"[56.42819214, 97.26829529, 177.4585419]",6
78,"[43.03504944, 94.88861084, 162.0728912]",96,"[61.06736755, 107.1714401, 179.7997131]",2
78,"[43.03504944, 94.88861084, 162.0728912]",104,"[40.50615692, 136.464386, 128.2812347]",3
78,"[43.03504944, 94.88861084, 162.0728912]",106,"[37.85590363, 75.73469543, 113.4111862]",1
78,"[43.03504944, 94.88861084, 162.0728912]",110,"[33.60301971, 113.0844498, 127.6641922]",1
78,"[43.03504944, 94.88861084, 162.0728912]",111,"[37.79614639, 122.8765488, 130.7914734]",3
78,"[43.03504944, 94.88861084, 162.0728912]",116,"[33.36973572, 85.51229858, 126.1075974]",3
78,"[43.03504944, 94.88861084, 162.0728912]",118,"[32.5107193, 107.2374268, 133.7828674]",2
78,"[43.03504944, 94.88861084, 162.0728912]",119,"[35.56945419, 117.6499405, 136.7276917]",5
78,"[43.03504944, 94.88861084, 162.0728912]",123,"[36.22252274, 74.77946472, 129.6763153]",1
78,"[43.03504944, 94.88861084, 162.0728912]",124,"[36.35282898, 82.27735138, 133.3805237]",1
79,"[46.01379776, 104.5724182, 166.0837097]",13,"[51.21172333, 155.2554626, 116.4246902]",4
79,"[46.01379776, 104.5724182, 166.0837097]",14,"[48.48796844, 151.4735107, 121.1464615]",3
79,"[46.01379776, 104.5724182, 166.0837097]",15,"[44.11364746, 149.526535, 128.9738159]",2
79,"[46.01379776, 104.5724182, 166.0837097]",18,"[53.5224762, 150.5645752, 113.4942017]",6
79,"[46.01379776, 104.5724182, 166.0837097]",19,"[49.99071884, 146.2094421, 119.2557526]",2
79,"[46.01379776, 104.5724182, 166.0837097]",20,"[46.10832214, 142.8703003, 125.5641327]",1
79,"[46.01379776, 104.5724182, 166.0837097]",37,"[79.42001343, 61.13600922, 55.47006226]",1
79,"[46.01379776, 104.5724182, 166.0837097]",39,"[59.72214127, 62.80955505, 65.33495331]",1
79,"[46.01379776, 104.5724182, 166.0837097]",41,"[49.3511467, 70.0541687, 80.31544495]",1
79,"[46.01379776, 104.5724182, 166.0837097]",45,"[120.5362473, 44.73541641, 83.17926025]",1
79,"[46.01379776, 104.5724182, 166.0837097]",48,"[77.87369537, 31.06650925, 91.66160583]",1
79,"[46.01379776, 104.5724182, 166.0837097]",53,"[50.07582855, 47.61004257, 114.8957672]",1
79,"[46.01379776, 104.5724182, 166.0837097]",55,"[66.18732452, 184.2788849, 136.6307373]",5
79,"[46.01379776, 104.5724182, 166.0837097]",56,"[61.64362335, 180.326355, 143.5522919]",3
79,"[46.01379776, 104.5724182, 166.0837097]",57,"[59.63084793, 175.063736, 149.9863586]",11
79,"[46.01379776, 104.5724182, 166.0837097]",58,"[59.44711685, 171.0057678, 156.4195709]",23
79,"[46.01379776, 104.5724182, 166.0837097]",59,"[61.01449585, 164.7238617, 161.7114258]",23
79,"[46.01379776, 104.5724182, 166.0837097]",60,"[58.11058807, 179.6183167, 132.4685059]",13
79,"[46.01379776, 104.5724182, 166.0837097]",61,"[55.12334442, 175.8678894, 138.8725739]",6
79,"[46.01379776, 104.5724182, 166.0837097]",62,"[52.44224548, 170.8167877, 146.372757]",15
79,"[46.01379776, 104.5724182, 166.0837097]",63,"[51.2840004, 165.7919006, 152.2144318]",16
79,"[46.01379776, 104.5724182, 166.0837097]",64,"[53.52826309, 158.8329773, 158.2172852]",11
79,"[46.01379776, 104.5724182, 166.0837097]",68,"[34.91020966, 78.02272034, 149.7407227]",1
79,"[46.01379776, 104.5724182, 166.0837097]",69,"[37.74136353, 88.42960358, 152.3104248]",2
79,"[46.01379776, 104.5724182, 166.0837097]",70,"[38.61865616, 99.38539124, 155.8343048]",35
79,"[46.01379776, 104.5724182, 166.0837097]",71,"[42.56768036, 109.0180054, 158.2352905]",44
79,"[46.01379776, 104.5724182, 166.0837097]",72,"[44.20722198, 119.0409088, 160.3303223]",26
79,"[46.01379776, 104.5724182, 166.0837097]",74,"[47.07555389, 53.91043854, 149.5325928]",4
79,"[46.01379776, 104.5724182, 166.0837097]",75,"[41.41545105, 63.59588242, 153.7163696]",5
79,"[46.01379776, 104.5724182, 166.0837097]",76,"[38.3068924, 73.96008301, 156.2806091]",4
79,"[46.01379776, 104.5724182, 166.0837097]",77,"[40.96482849, 84.51644135, 159.3578491]",12
79,"[46.01379776, 104.5724182, 166.0837097]",78,"[43.03504944, 94.88861084, 162.0728912]",21
79,"[46.01379776, 104.5724182, 166.0837097]",80,"[47.95235062, 114.578186, 168.8221741]",20
79,"[46.01379776, 104.5724182, 166.0837097]",81,"[58.59506226, 43.15229034, 152.1497955]",14
79,"[46.01379776, 104.5724182, 166.0837097]",82,"[51.80251312, 50.55010223, 156.5683746]",1
79,"[46.01379776, 104.5724182, 166.0837097]",83,"[46.60237122, 60.04891205, 160.5887146]",9
79,"[46.01379776, 104.5724182, 166.0837097]",84,"[45.83430099, 71.89839172, 163.7348938]",7
79,"[46.01379776, 104.5724182, 166.0837097]",85,"[46.25086975, 81.35145569, 166.1690979]",16
79,"[46.01379776, 104.5724182, 166.0837097]",86,"[47.44469452, 90.94404602, 168.2020874]",2
79,"[46.01379776, 104.5724182, 166.0837097]",87,"[49.53035736, 99.92474365, 171.1462555]",18
79,"[46.01379776, 104.5724182, 166.0837097]",88,"[54.26541901, 110.3771667, 173.8651886]",7
79,"[46.01379776, 104.5724182, 166.0837097]",89,"[63.97809601, 42.09529877, 158.5378723]",6
79,"[46.01379776, 104.5724182, 166.0837097]",90,"[57.71652222, 49.43274689, 163.1681366]",1
79,"[46.01379776, 104.5724182, 166.0837097]",91,"[53.56635666, 57.96323395, 167.4579163]",9
79,"[46.01379776, 104.5724182, 166.0837097]",92,"[51.61279297, 68.16239166, 169.7157898]",7
79,"[46.01379776, 104.5724182, 166.0837097]",93,"[53.16075134, 77.81087494, 171.5006256]",6
79,"[46.01379776, 104.5724182, 166.0837097]",94,"[54.0082016, 87.26881409, 174.2900696]",1
79,"[46.01379776, 104.5724182, 166.0837097]",95,"[56.42819214, 97.26829529, 177.4585419]",7
79,"[46.01379776, 104.5724182, 166.0837097]",96,"[61.06736755, 107.1714401, 179.7997131]",3
79,"[46.01379776, 104.5724182, 166.0837097]",100,"[35.30825043, 95.48200989, 113.3798218]",1
79,"[46.01379776, 104.5724182, 166.0837097]",102,"[35.51337051, 117.5408096, 121.3166046]",1
79,"[46.01379776, 104.5724182, 166.0837097]",104,"[40.50615692, 136.464386, 128.2812347]",2
79,"[46.01379776, 104.5724182, 166.0837097]",108,"[32.76828384, 91.1727829, 119.5847473]",1
79,"[46.01379776, 104.5724182, 166.0837097]",110,"[33.60301971, 113.0844498, 127.6641922]",1
79,"[46.01379776, 104.5724182, 166.0837097]",111,"[37.79614639, 122.8765488, 130.7914734]",3
79,"[46.01379776, 104.5724182, 166.0837097]",116,"[33.36973572, 85.51229858, 126.1075974]",1
79,"[46.01379776, 104.5724182, 166.0837097]",118,"[32.5107193, 107.2374268, 133.7828674]",1
79,"[46.01379776, 104.5724182, 166.0837097]",119,"[35.56945419, 117.6499405, 136.7276917]",1
80,"[47.95235062, 114.578186, 168.8221741]",13,"[51.21172333, 155.2554626, 116.4246902]",2
80,"[47.95235062, 114.578186, 168.8221741]",14,"[48.48796844, 151.4735107, 121.1464615]",4
80,"[47.95235062, 114.578186, 168.8221741]",15,"[44.11364746, 149.526535, 128.9738159]",2
80,"[47.95235062, 114.578186, 168.8221741]",18,"[53.5224762, 150.5645752, 113.4942017]",6
80,"[47.95235062, 114.578186, 168.8221741]",19,"[49.99071884, 146.2094421, 119.2557526]",4
80,"[47.95235062, 114.578186, 168.8221741]",39,"[59.72214127, 62.80955505, 65.33495331]",1
80,"[47.95235062, 114.578186, 168.8221741]",40,"[54.50421906, 66.29293823, 72.03175354]",1
80,"[47.95235062, 114.578186, 168.8221741]",45,"[120.5362473, 44.73541641, 83.17926025]",1
80,"[47.95235062, 114.578186, 168.8221741]",53,"[50.07582855, 47.61004257, 114.8957672]",1
80,"[47.95235062, 114.578186, 168.8221741]",55,"[66.18732452, 184.2788849, 136.6307373]",3
80,"[47.95235062, 114.578186, 168.8221741]",56,"[61.64362335, 180.326355, 143.5522919]",1
80,"[47.95235062, 114.578186, 168.8221741]",57,"[59.63084793, 175.063736, 149.9863586]",7
80,"[47.95235062, 114.578186, 168.8221741]",58,"[59.44711685, 171.0057678, 156.4195709]",12
80,"[47.95235062, 114.578186, 168.8221741]",59,"[61.01449585, 164.7238617, 161.7114258]",18
80,"[47.95235062, 114.578186, 168.8221741]",60,"[58.11058807, 179.6183167, 132.4685059]",10
80,"[47.95235062, 114.578186, 168.8221741]",61,"[55.12334442, 175.8678894, 138.8725739]",1
80,"[47.95235062, 114.578186, 168.8221741]",62,"[52.44224548, 170.8167877, 146.372757]",8
80,"[47.95235062, 114.578186, 168.8221741]",63,"[51.2840004, 165.7919006, 152.2144318]",10
80,"[47.95235062, 114.578186, 168.8221741]",64,"[53.52826309, 158.8329773, 158.2172852]",5
80,"[47.95235062, 114.578186, 168.8221741]",69,"[37.74136353, 88.42960358, 152.3104248]",1
80,"[47.95235062, 114.578186, 168.8221741]",70,"[38.61865616, 99.38539124, 155.8343048]",18
80,"[47.95235062, 114.578186, 168.8221741]",71,"[42.56768036, 109.0180054, 158.2352905]",9
80,"[47.95235062, 114.578186, 168.8221741]",72,"[44.20722198, 119.0409088, 160.3303223]",21
80,"[47.95235062, 114.578186, 168.8221741]",74,"[47.07555389, 53.91043854, 149.5325928]",1
80,"[47.95235062, 114.578186, 168.8221741]",75,"[41.41545105, 63.59588242, 153.7163696]",2
80,"[47.95235062, 114.578186, 168.8221741]",76,"[38.3068924, 73.96008301, 156.2806091]",1
80,"[47.95235062, 114.578186, 168.8221741]",77,"[40.96482849, 84.51644135, 159.3578491]",10
80,"[47.95235062, 114.578186, 168.8221741]",78,"[43.03504944, 94.88861084, 162.0728912]",15
80,"[47.95235062, 114.578186, 168.8221741]",79,"[46.01379776, 104.5724182, 166.0837097]",12
80,"[47.95235062, 114.578186, 168.8221741]",81,"[58.59506226, 43.15229034, 152.1497955]",14
80,"[47.95235062, 114.578186, 168.8221741]",83,"[46.60237122, 60.04891205, 160.5887146]",4
80,"[47.95235062, 114.578186, 168.8221741]",84,"[45.83430099, 71.89839172, 163.7348938]",2
80,"[47.95235062, 114.578186, 168.8221741]",85,"[46.25086975, 81.35145569, 166.1690979]",11
80,"[47.95235062, 114.578186, 168.8221741]",87,"[49.53035736, 99.92474365, 171.1462555]",7
80,"[47.95235062, 114.578186, 168.8221741]",88,"[54.26541901, 110.3771667, 173.8651886]",7
80,"[47.95235062, 114.578186, 168.8221741]",89,"[63.97809601, 42.09529877, 158.5378723]",8
80,"[47.95235062, 114.578186, 168.8221741]",91,"[53.56635666, 57.96323395, 167.4579163]",3
80,"[47.95235062, 114.578186, 168.8221741]",92,"[51.61279297, 68.16239166, 169.7157898]",3
80,"[47.95235062, 114.578186, 168.8221741]",94,"[54.0082016, 87.26881409, 174.2900696]",1
80,"[47.95235062, 114.578186, 168.8221741]",95,"[56.42819214, 97.26829529, 177.4585419]",2
80,"[47.95235062, 114.578186, 168.8221741]",100,"[35.30825043, 95.48200989, 113.3798218]",1
80,"[47.95235062, 114.578186, 168.8221741]",102,"[35.51337051, 117.5408096, 121.3166046]",1
80,"[47.95235062, 114.578186, 168.8221741]",110,"[33.60301971, 113.0844498, 127.6641922]",1
80,"[47.95235062, 114.578186, 168.8221741]",111,"[37.79614639, 122.8765488, 130.7914734]",2
80,"[47.95235062, 114.578186, 168.8221741]",116,"[33.36973572, 85.51229858, 126.1075974]",1
80,"[47.95235062, 114.578186, 168.8221741]",118,"[32.5107193, 107.2374268, 133.7828674]",1
80,"[47.95235062, 114.578186, 168.8221741]",119,"[35.56945419, 117.6499405, 136.7276917]",2
80,"[47.95235062, 114.578186, 168.8221741]",123,"[36.22252274, 74.77946472, 129.6763153]",1
81,"[58.59506226, 43.15229034, 152.1497955]",13,"[51.21172333, 155.2554626, 116.4246902]",4
81,"[58.59506226, 43.15229034, 152.1497955]",14,"[48.48796844, 151.4735107, 121.1464615]",1
81,"[58.59506226, 43.15229034, 152.1497955]",15,"[44.11364746, 149.526535, 128.9738159]",1
81,"[58.59506226, 43.15229034, 152.1497955]",16,"[64.83947754, 153.8170471, 109.4194031]",2
81,"[58.59506226, 43.15229034, 152.1497955]",18,"[53.5224762, 150.5645752, 113.4942017]",4
81,"[58.59506226, 43.15229034, 152.1497955]",19,"[49.99071884, 146.2094421, 119.2557526]",1
81,"[58.59506226, 43.15229034, 152.1497955]",20,"[46.10832214, 142.8703003, 125.5641327]",1
81,"[58.59506226, 43.15229034, 152.1497955]",37,"[79.42001343, 61.13600922, 55.47006226]",1
81,"[58.59506226, 43.15229034, 152.1497955]",39,"[59.72214127, 62.80955505, 65.33495331]",7
81,"[58.59506226, 43.15229034, 152.1497955]",41,"[49.3511467, 70.0541687, 80.31544495]",2
81,"[58.59506226, 43.15229034, 152.1497955]",45,"[120.5362473, 44.73541641, 83.17926025]",3
81,"[58.59506226, 43.15229034, 152.1497955]",48,"[77.87369537, 31.06650925, 91.66160583]",2
81,"[58.59506226, 43.15229034, 152.1497955]",55,"[66.18732452, 184.2788849, 136.6307373]",2
81,"[58.59506226, 43.15229034, 152.1497955]",57,"[59.63084793, 175.063736, 149.9863586]",5
81,"[58.59506226, 43.15229034, 152.1497955]",58,"[59.44711685, 171.0057678, 156.4195709]",17
81,"[58.59506226, 43.15229034, 152.1497955]",59,"[61.01449585, 164.7238617, 161.7114258]",21
81,"[58.59506226, 43.15229034, 152.1497955]",60,"[58.11058807, 179.6183167, 132.4685059]",11
81,"[58.59506226, 43.15229034, 152.1497955]",61,"[55.12334442, 175.8678894, 138.8725739]",2
81,"[58.59506226, 43.15229034, 152.1497955]",62,"[52.44224548, 170.8167877, 146.372757]",8
81,"[58.59506226, 43.15229034, 152.1497955]",63,"[51.2840004, 165.7919006, 152.2144318]",14
81,"[58.59506226, 43.15229034, 152.1497955]",64,"[53.52826309, 158.8329773, 158.2172852]",3
81,"[58.59506226, 43.15229034, 152.1497955]",69,"[37.74136353, 88.42960358, 152.3104248]",1
81,"[58.59506226, 43.15229034, 152.1497955]",70,"[38.61865616, 99.38539124, 155.8343048]",19
81,"[58.59506226, 43.15229034, 152.1497955]",71,"[42.56768036, 109.0180054, 158.2352905]",9
81,"[58.59506226, 43.15229034, 152.1497955]",72,"[44.20722198, 119.0409088, 160.3303223]",26
81,"[58.59506226, 43.15229034, 152.1497955]",74,"[47.07555389, 53.91043854, 149.5325928]",5
81,"[58.59506226, 43.15229034, 152.1497955]",75,"[41.41545105, 63.59588242, 153.7163696]",9
81,"[58.59506226, 43.15229034, 152.1497955]",76,"[38.3068924, 73.96008301, 156.2806091]",3
81,"[58.59506226, 43.15229034, 152.1497955]",77,"[40.96482849, 84.51644135, 159.3578491]",9
81,"[58.59506226, 43.15229034, 152.1497955]",78,"[43.03504944, 94.88861084, 162.0728912]",10
81,"[58.59506226, 43.15229034, 152.1497955]",79,"[46.01379776, 104.5724182, 166.0837097]",5
81,"[58.59506226, 43.15229034, 152.1497955]",80,"[47.95235062, 114.578186, 168.8221741]",6
81,"[58.59506226, 43.15229034, 152.1497955]",83,"[46.60237122, 60.04891205, 160.5887146]",21
81,"[58.59506226, 43.15229034, 152.1497955]",84,"[45.83430099, 71.89839172, 163.7348938]",9
81,"[58.59506226, 43.15229034, 152.1497955]",85,"[46.25086975, 81.35145569, 166.1690979]",6
81,"[58.59506226, 43.15229034, 152.1497955]",87,"[49.53035736, 99.92474365, 171.1462555]",4
81,"[58.59506226, 43.15229034, 152.1497955]",88,"[54.26541901, 110.3771667, 173.8651886]",1
81,"[58.59506226, 43.15229034, 152.1497955]",89,"[63.97809601, 42.09529877, 158.5378723]",15
81,"[58.59506226, 43.15229034, 152.1497955]",91,"[53.56635666, 57.96323395, 167.4579163]",12
81,"[58.59506226, 43.15229034, 152.1497955]",92,"[51.61279297, 68.16239166, 169.7157898]",19
81,"[58.59506226, 43.15229034, 152.1497955]",93,"[53.16075134, 77.81087494, 171.5006256]",11
81,"[58.59506226, 43.15229034, 152.1497955]",95,"[56.42819214, 97.26829529, 177.4585419]",2
81,"[58.59506226, 43.15229034, 152.1497955]",96,"[61.06736755, 107.1714401, 179.7997131]",1
81,"[58.59506226, 43.15229034, 152.1497955]",98,"[38.12225342, 80.11199951, 107.1091614]",1
81,"[58.59506226, 43.15229034, 152.1497955]",100,"[35.30825043, 95.48200989, 113.3798218]",1
81,"[58.59506226, 43.15229034, 152.1497955]",104,"[40.50615692, 136.464386, 128.2812347]",1
81,"[58.59506226, 43.15229034, 152.1497955]",106,"[37.85590363, 75.73469543, 113.4111862]",1
81,"[58.59506226, 43.15229034, 152.1497955]",110,"[33.60301971, 113.0844498, 127.6641922]",2
81,"[58.59506226, 43.15229034, 152.1497955]",111,"[37.79614639, 122.8765488, 130.7914734]",4
81,"[58.59506226, 43.15229034, 152.1497955]",116,"[33.36973572, 85.51229858, 126.1075974]",3
81,"[58.59506226, 43.15229034, 152.1497955]",118,"[32.5107193, 107.2374268, 133.7828674]",3
81,"[58.59506226, 43.15229034, 152.1497955]",119,"[35.56945419, 117.6499405, 136.7276917]",4
81,"[58.59506226, 43.15229034, 152.1497955]",124,"[36.35282898, 82.27735138, 133.3805237]",1
82,"[51.80251312, 50.55010223, 156.5683746]",11,"[60.28677368, 160.8241577, 110.6608505]",2
82,"[51.80251312, 50.55010223, 156.5683746]",13,"[51.21172333, 155.2554626, 116.4246902]",1
82,"[51.80251312, 50.55010223, 156.5683746]",15,"[44.11364746, 149.526535, 128.9738159]",1
82,"[51.80251312, 50.55010223, 156.5683746]",18,"[53.5224762, 150.5645752, 113.4942017]",1
82,"[51.80251312, 50.55010223, 156.5683746]",19,"[49.99071884, 146.2094421, 119.2557526]",1
82,"[51.80251312, 50.55010223, 156.5683746]",39,"[59.72214127, 62.80955505, 65.33495331]",7
82,"[51.80251312, 50.55010223, 156.5683746]",40,"[54.50421906, 66.29293823, 72.03175354]",3
82,"[51.80251312, 50.55010223, 156.5683746]",41,"[49.3511467, 70.0541687, 80.31544495]",2
82,"[51.80251312, 50.55010223, 156.5683746]",58,"[59.44711685, 171.0057678, 156.4195709]",1
82,"[51.80251312, 50.55010223, 156.5683746]",59,"[61.01449585, 164.7238617, 161.7114258]",2
82,"[51.80251312, 50.55010223, 156.5683746]",60,"[58.11058807, 179.6183167, 132.4685059]",1
82,"[51.80251312, 50.55010223, 156.5683746]",61,"[55.12334442, 175.8678894, 138.8725739]",1
82,"[51.80251312, 50.55010223, 156.5683746]",62,"[52.44224548, 170.8167877, 146.372757]",1
82,"[51.80251312, 50.55010223, 156.5683746]",63,"[51.2840004, 165.7919006, 152.2144318]",1
82,"[51.80251312, 50.55010223, 156.5683746]",70,"[38.61865616, 99.38539124, 155.8343048]",1
82,"[51.80251312, 50.55010223, 156.5683746]",72,"[44.20722198, 119.0409088, 160.3303223]",3
82,"[51.80251312, 50.55010223, 156.5683746]",74,"[47.07555389, 53.91043854, 149.5325928]",6
82,"[51.80251312, 50.55010223, 156.5683746]",75,"[41.41545105, 63.59588242, 153.7163696]",8
82,"[51.80251312, 50.55010223, 156.5683746]",77,"[40.96482849, 84.51644135, 159.3578491]",1
82,"[51.80251312, 50.55010223, 156.5683746]",78,"[43.03504944, 94.88861084, 162.0728912]",2
82,"[51.80251312, 50.55010223, 156.5683746]",79,"[46.01379776, 104.5724182, 166.0837097]",2
82,"[51.80251312, 50.55010223, 156.5683746]",80,"[47.95235062, 114.578186, 168.8221741]",2
82,"[51.80251312, 50.55010223, 156.5683746]",81,"[58.59506226, 43.15229034, 152.1497955]",3
82,"[51.80251312, 50.55010223, 156.5683746]",83,"[46.60237122, 60.04891205, 160.5887146]",8
82,"[51.80251312, 50.55010223, 156.5683746]",84,"[45.83430099, 71.89839172, 163.7348938]",4
82,"[51.80251312, 50.55010223, 156.5683746]",85,"[46.25086975, 81.35145569, 166.1690979]",2
82,"[51.80251312, 50.55010223, 156.5683746]",86,"[47.44469452, 90.94404602, 168.2020874]",1
82,"[51.80251312, 50.55010223, 156.5683746]",87,"[49.53035736, 99.92474365, 171.1462555]",1
82,"[51.80251312, 50.55010223, 156.5683746]",88,"[54.26541901, 110.3771667, 173.8651886]",1
